"","int_age","sex","freq","acc_inv"
"1060",18,"F","1","0"
"1061",22,"F","2","0"
"1062",18,"M","1","0"
"1063",18,"M","3","0"
"1064",17,"M","1","0"
"1065",20,"F","1","0"
"1066",17,"M","2","0"
"1067",25,"F","1","0"
"1068",18,"F","2","0"
"1069",48,"M","2","0"
"1070",18,"M","2","0"
"1071",18,"M","3","0"
"1072",18,"F","1","0"
"1073",18,"F","1","0"
"1074",28,"F","2","0"
"1075",17,"F","2","0"
"1076",23,"M","3","0"
"1077",18,"M","1","1+"
"1078",18,"F","1","0"
"1079",19,"F","3","0"
"1080",34,"M","1","0"
"1081",17,"M","1","0"
"1082",18,"M","1","1+"
"1083",19,"M","1","1+"
"1084",25,"M","2","0"
"1085",19,"F","1","0"
"1086",18,"F","3","0"
"1087",18,"F","2","0"
"1088",17,"F","2","0"
"1089",49,"F","2","0"
"1090",18,"F","3","0"
"1091",19,"F","1","0"
"1092",20,"F","3","0"
"1093",19,"F","1","0"
"1094",49,"F","1","0"
"1095",18,"F","2","0"
"1096",18,"F","1","0"
"1097",18,"F","1","0"
"1098",18,"F","1","0"
"1099",19,"F","1","0"
"1100",20,"M","2","1+"
"1101",18,"F","2","0"
"1102",17,"F","2","0"
"1103",18,"M","1","1+"
"1104",19,"F","3","0"
"1105",18,"M","1","0"
"1106",18,"F","3","0"
"1107",17,"M","1","0"
"1108",17,"M","2","0"
"1109",23,"F","1","0"
"1110",43,"F","1","0"
"1111",18,"F","1","0"
"1112",18,"F","1","0"
"1113",19,"F","1","0"
"1114",17,"F","1","0"
"1115",33,"F","2","0"
"1116",18,"M","1","0"
"1117",35,"M","3","0"
"1118",18,"M","2","0"
"1119",18,"F","1","0"
"1120",29,"F","2","0"
"1121",17,"M","1","0"
"1122",21,"F","1","0"
"1123",22,"F","3","0"
"1124",19,"F","1","0"
"1125",18,"F","2","0"
"1126",41,"F","1","0"
"1127",21,"M","2","0"
"1128",23,"M","1","0"
"1129",42,"M","1","0"
"1130",18,"F","1","0"
"1131",19,"F","1","0"
"1132",28,"F","1","1+"
"1133",17,"M","1","0"
"1134",17,"M","2","0"
"1135",20,"M","1","0"
"1136",18,"M","1","0"
"1137",18,"M","1","0"
"1138",19,"M","1","0"
"1139",19,"M","2","0"
"1140",25,"F","1","0"
"1141",19,"M","2","0"
"1142",19,"M","1","0"
"1143",18,"F","2","0"
"1144",19,"F","1","0"
"1145",18,"F","1","0"
"1146",17,"M","3","0"
"1147",46,"F","1","0"
"1148",18,"F","2","0"
"1149",18,"F","1","0"
"1150",20,"M","1","0"
"1151",22,"F","3","0"
"1152",17,"M","1","0"
"1153",18,"F","3","0"
"1154",17,"M","2","0"
"1155",18,"M","3","0"
"1156",29,"F","1","0"
"1157",18,"M","1","0"
"1158",19,"M","1","1+"
"1159",29,"M","1","0"
"1160",17,"M","1","0"
"1161",18,"F","3","0"
"1162",17,"F","2","0"
"1163",19,"M","3","0"
"1164",18,"F","2","0"
"1165",18,"F","2","0"
"1166",29,"F","2","0"
"1167",18,"M","2","0"
"1168",19,"M","1","0"
"1169",41,"F","2","0"
"1170",19,"F","3","0"
"1171",19,"M","1","0"
"1172",43,"F","2","0"
"1173",25,"F","1","0"
"1174",22,"F","2","0"
"1175",26,"M","2","0"
"1176",18,"F","2","0"
"1177",17,"F","1","0"
"1178",18,"M","1","0"
"1179",18,"F","3","0"
"1180",17,"F","2","0"
"1181",65,"F","2","0"
"1182",17,"M","1","0"
"1183",19,"F","1","0"
"1184",28,"F","2","0"
"1185",19,"F","1","0"
"1186",18,"F","2","0"
"1187",36,"F","2","0"
"1188",20,"F","1","0"
"1189",18,"F","1","0"
"1190",17,"M","1","0"
"1191",17,"M","1","0"
"1192",19,"M","1","0"
"1193",17,"M","1","0"
"1194",30,"F","3","0"
"1195",18,"M","1","0"
"1196",21,"F","1","0"
"1197",40,"M","1","0"
"1198",17,"F","3","0"
"1199",21,"M","3","1+"
"1200",19,"M","2","0"
"1201",18,"F","1","0"
"1202",31,"M","1","0"
"1203",18,"F","1","0"
"1204",17,"M","2","0"
"1205",25,"F","2","0"
"1206",18,"F","1","0"
"1207",18,"F","1","0"
"1208",39,"F","1","0"
"1209",17,"M","1","1+"
"1210",20,"F","2","0"
"1211",18,"F","2","0"
"1212",18,"M","2","0"
"1213",17,"M","1","0"
"1214",19,"F","1","0"
"1215",20,"F","3","0"
"1216",18,"F","1","0"
"1217",18,"F","2","0"
"1218",52,"F","1","0"
"1219",20,"F","2","0"
"1220",17,"F","2","0"
"1221",18,"M","1","0"
"1222",18,"M","2","0"
"1223",19,"F","1","0"
"1224",18,"F","1","0"
"1225",30,"F","1","1+"
"1226",25,"F","1","0"
"1227",18,"M","2","1+"
"1228",18,"F","1","1+"
"1229",20,"F","1","1+"
"1230",17,"F","1","0"
"1231",17,"M","1","0"
"1232",20,"M","1","0"
"1233",35,"F","2","0"
"1234",17,"M","2","1+"
"1235",18,"M","3","0"
"1236",31,"M","1","0"
"1237",23,"F","2","0"
"1238",18,"M","1","0"
"1239",19,"M","2","1+"
"1240",30,"F","2","0"
"1241",18,"M","3","0"
"1242",18,"F","1","0"
"1243",30,"M","1","0"
"1244",18,"M","3","1+"
"1245",26,"F","1","0"
"1246",29,"M","1","1+"
"1247",39,"F","1","0"
"1248",25,"F","1","0"
"1249",18,"F","3","0"
"1250",18,"F","1","0"
"1251",18,"F","3","0"
"1252",41,"F","1","0"
"1253",18,"F","3","0"
"1254",18,"F","3","0"
"1255",36,"F","2","0"
"1256",19,"F","2","1+"
"1257",20,"F","1","0"
"1258",17,"F","1","0"
"1259",20,"M","2","0"
"1260",20,"M","1","0"
"1261",18,"F","2","0"
"1262",19,"F","1","0"
"1263",50,"F","3","0"
"1264",26,"M","1","0"
"1265",22,"F","3","0"
"1266",20,"F","2","0"
"1267",17,"M","2","0"
"1268",18,"F","3","0"
"1269",19,"F","2","0"
"1270",49,"F","1","0"
"1271",19,"F","1","0"
"1272",20,"F","2","0"
"1273",18,"F","1","0"
"1274",20,"F","2","0"
"1275",19,"M","2","0"
"1276",18,"F","1","0"
"1277",17,"M","2","0"
"1278",18,"M","1","1+"
"1279",18,"F","1","0"
"1280",30,"F","1","0"
"1281",43,"F","1","0"
"1282",18,"M","3","0"
"1283",18,"M","1","0"
"1284",21,"M","3","0"
"1285",18,"F","3","0"
"1286",18,"M","2","0"
"1287",21,"F","2","0"
"1288",19,"F","3","0"
"1289",18,"M","3","0"
"1290",22,"F","1","0"
"1291",52,"F","1","0"
"1292",18,"M","3","0"
"1293",18,"F","1","0"
"1294",33,"F","2","0"
"1295",17,"M","2","0"
"1296",17,"F","1","0"
"1297",32,"F","1","0"
"1298",18,"F","2","0"
"1299",29,"M","3","0"
"1300",25,"F","2","0"
"1301",18,"F","1","0"
"1302",35,"M","3","0"
"1303",18,"M","3","0"
"1304",18,"F","2","0"
"1305",29,"F","1","0"
"1306",18,"F","2","0"
"1307",19,"F","1","0"
"1308",18,"F","2","0"
"1309",18,"F","1","0"
"1310",22,"F","3","0"
"1311",18,"F","1","0"
"1312",18,"F","1","0"
"1313",17,"M","2","0"
"1314",18,"F","1","0"
"1315",21,"F","1","0"
"1316",18,"F","1","0"
"1317",18,"F","1","1+"
"1318",18,"M","2","0"
"1319",29,"F","1","0"
"1320",21,"M","2","0"
"1321",17,"M","2","0"
"1322",17,"F","1","0"
"1323",38,"F","1","0"
"1324",32,"F","2","0"
"1325",17,"M","1","0"
"1326",18,"F","3","1+"
"1327",35,"M","1","0"
"1328",17,"F","1","0"
"1329",18,"F","1","0"
"1330",19,"M","3","0"
"1331",18,"F","1","0"
"1332",28,"F","1","0"
"1333",17,"F","1","0"
"1334",17,"F","2","0"
"1335",20,"F","1","0"
"1336",18,"F","1","0"
"1337",17,"M","1","0"
"1338",20,"F","1","0"
"1339",18,"F","2","1+"
"1340",18,"M","1","0"
"1341",20,"M","2","0"
"1342",17,"M","1","0"
"1343",27,"M","1","0"
"1344",24,"F","3","0"
"1345",23,"M","3","0"
"1346",18,"F","2","0"
"1347",19,"M","1","0"
"1348",35,"F","3","0"
"1349",18,"F","1","0"
"1350",18,"M","2","0"
"1351",19,"F","3","0"
"1352",26,"M","1","0"
"1353",18,"M","2","0"
"1354",19,"M","3","0"
"1355",38,"M","1","0"
"1356",19,"F","3","0"
"1357",21,"F","1","0"
"1358",18,"F","3","0"
"1359",17,"F","2","0"
"1360",25,"F","2","0"
"1361",21,"F","2","0"
"1362",18,"F","1","0"
"1363",17,"F","1","0"
"1364",17,"F","2","0"
"1365",32,"F","1","0"
"1366",28,"F","1","0"
"1367",20,"F","1","1+"
"1368",31,"F","1","0"
"1369",23,"M","1","0"
"1370",23,"F","1","0"
"1371",51,"F","2","0"
"1372",22,"F","1","0"
"1373",20,"F","1","0"
"1374",26,"M","1","0"
"1375",18,"F","1","1+"
"1376",54,"F","1","0"
"1377",26,"F","1","0"
"1378",18,"F","1","0"
"1379",17,"M","1","0"
"1380",21,"F","1","0"
"1381",26,"M","3","0"
"1382",19,"F","1","0"
"1383",34,"F","2","0"
"1384",19,"F","1","0"
"1385",23,"M","3","0"
"1386",18,"F","3","0"
"1387",17,"M","1","0"
"1388",39,"F","1","0"
"1389",19,"F","2","0"
"1390",27,"F","2","0"
"1391",24,"F","1","0"
"1392",41,"M","2","0"
"1393",22,"F","2","0"
"1394",17,"F","1","1+"
"1395",31,"M","2","1+"
"1396",24,"F","1","0"
"1397",18,"M","1","0"
"1398",27,"M","2","0"
"1399",18,"M","2","1+"
"1400",18,"M","1","0"
"1401",19,"F","3","0"
"1402",18,"F","1","0"
"1403",17,"M","1","1+"
"1404",25,"M","3","0"
"1405",21,"F","3","0"
"1406",20,"F","1","0"
"1407",18,"F","1","0"
"1408",24,"F","1","0"
"1409",23,"F","3","0"
"1410",21,"M","2","0"
"1411",23,"F","3","0"
"1412",28,"M","3","0"
"1413",28,"M","2","0"
"1414",30,"F","3","0"
"1415",23,"F","1","0"
"1416",18,"F","3","0"
"1417",27,"F","1","1+"
"1418",35,"F","1","0"
"1419",45,"F","1","0"
"1420",18,"F","1","0"
"1421",35,"M","1","0"
"1422",18,"F","1","0"
"1423",17,"F","1","0"
"1424",19,"M","2","0"
"1425",18,"M","2","0"
"1426",36,"F","2","0"
"1427",18,"F","2","0"
"1428",18,"F","1","0"
"1429",36,"M","1","0"
"1430",46,"F","2","0"
"1431",26,"F","2","0"
"1432",28,"F","3","0"
"1433",18,"F","1","0"
"1434",18,"F","1","0"
"1435",20,"F","3","0"
"1436",19,"F","2","0"
"1437",18,"M","1","0"
"1438",18,"M","2","0"
"1439",18,"M","1","0"
"1440",20,"F","1","0"
"1441",40,"M","1","0"
"1442",20,"F","1","0"
"1443",18,"F","1","0"
"1444",17,"F","1","0"
"1445",18,"F","3","0"
"1446",17,"F","1","0"
"1447",18,"F","1","0"
"1448",30,"M","1","0"
"1449",18,"M","1","0"
"1450",28,"F","1","0"
"1451",18,"M","1","0"
"1452",22,"F","1","0"
"1453",25,"F","3","0"
"1454",23,"M","1","0"
"1455",23,"F","3","0"
"1456",18,"F","2","0"
"1457",18,"F","2","0"
"1458",18,"M","1","0"
"1459",19,"M","1","0"
"1460",34,"F","1","0"
"1461",18,"F","1","0"
"1462",17,"M","1","0"
"1463",18,"M","1","0"
"1464",24,"F","2","0"
"1465",18,"M","2","0"
"1466",42,"M","1","0"
"1467",18,"F","2","0"
"1468",18,"M","1","0"
"1469",19,"M","2","0"
"1470",26,"F","1","0"
"1471",27,"F","1","0"
"1472",19,"F","1","0"
"1473",65,"F","2","0"
"1474",19,"M","1","0"
"1475",17,"F","2","0"
"1476",18,"F","2","0"
"1477",18,"M","3","0"
"1478",24,"M","1","0"
"1479",17,"M","2","0"
"1480",17,"F","1","0"
"1481",17,"M","2","0"
"1482",18,"M","1","0"
"1483",18,"M","1","0"
"1484",19,"F","2","1+"
"1485",18,"F","1","0"
"1486",39,"F","3","0"
"1487",18,"F","2","0"
"1488",26,"F","1","0"
"1489",18,"F","1","0"
"1490",17,"M","1","0"
"1491",40,"M","1","0"
"1492",18,"F","3","0"
"1493",42,"F","2","0"
"1494",37,"F","1","0"
"1495",18,"M","1","0"
"1496",18,"M","1","0"
"1497",18,"M","2","0"
"1498",20,"M","1","0"
"1499",18,"F","1","0"
"1500",18,"F","2","0"
"1501",18,"F","1","0"
"1502",20,"M","1","0"
"1503",18,"M","2","0"
"1504",23,"F","1","0"
"1505",24,"F","1","0"
"1506",20,"F","1","0"
"1507",44,"F","2","0"
"1508",46,"F","2","0"
"1509",18,"M","1","0"
"1510",26,"F","1","0"
"1511",38,"F","2","0"
"1512",20,"F","1","0"
"1513",18,"F","2","0"
"1514",38,"F","2","0"
"1515",46,"M","3","0"
"1516",27,"F","3","0"
"1517",17,"F","1","1+"
"1518",21,"F","1","0"
"1519",17,"M","1","0"
"1520",38,"F","1","0"
"1521",23,"M","1","0"
"1522",58,"F","3","0"
"1523",18,"M","2","0"
"1524",27,"F","1","0"
"1525",21,"M","2","0"
"1526",20,"F","1","1+"
"1527",20,"F","1","0"
"1528",18,"F","1","0"
"1529",20,"F","2","0"
"1530",30,"M","2","0"
"1531",21,"F","1","0"
"1532",18,"F","3","0"
"1533",18,"M","1","0"
"1534",34,"M","3","0"
"1535",32,"F","1","0"
"1536",22,"M","1","0"
"1537",19,"F","1","0"
"1538",18,"M","3","0"
"1539",28,"F","3","0"
"1540",19,"M","2","0"
"1541",17,"M","2","0"
"1542",19,"F","1","0"
"1543",21,"M","1","0"
"1544",27,"F","1","0"
"1545",27,"F","2","0"
"1546",18,"M","1","0"
"1547",20,"M","2","0"
"1548",20,"M","1","0"
"1549",37,"F","2","0"
"1550",18,"F","1","0"
"1551",18,"M","2","0"
"1552",17,"F","1","0"
"1553",17,"M","3","1+"
"1554",18,"F","2","0"
"1555",19,"M","1","0"
"1556",43,"F","2","0"
"1557",32,"F","1","0"
"1558",52,"F","2","0"
"1559",18,"F","1","0"
"1560",47,"M","3","0"
"1561",20,"F","2","0"
"1562",24,"F","1","0"
"1563",17,"M","1","1+"
"1564",19,"M","1","0"
"1565",18,"M","1","0"
"1566",18,"F","2","0"
"1567",43,"F","2","0"
"1568",53,"F","1","0"
"1569",17,"F","2","0"
"1570",21,"F","1","0"
"1571",25,"M","1","0"
"1572",26,"F","3","0"
"1573",32,"F","1","0"
"1574",18,"M","2","0"
"1575",18,"F","1","0"
"1576",19,"F","3","0"
"1577",28,"F","2","0"
"1578",18,"M","1","0"
"1579",20,"F","2","0"
"1580",31,"F","2","0"
"1581",24,"F","1","0"
"1582",46,"F","1","0"
"1583",19,"M","2","0"
"1584",18,"F","1","0"
"1585",25,"M","3","0"
"1586",18,"F","3","0"
"1587",31,"F","1","0"
"1588",32,"F","1","0"
"1589",23,"F","1","0"
"1590",18,"F","3","1+"
"1591",18,"M","1","0"
"1592",18,"F","3","0"
"1593",32,"F","1","0"
"1594",20,"F","2","0"
"1595",26,"F","3","0"
"1596",34,"F","2","0"
"1597",20,"F","2","0"
"1598",17,"M","1","0"
"1599",22,"M","1","1+"
"1600",20,"F","1","0"
"1601",18,"F","2","0"
"1602",17,"M","1","0"
"1603",32,"F","1","0"
"1604",18,"F","2","0"
"1605",18,"F","1","0"
"1606",18,"F","1","0"
"1607",21,"M","1","0"
"1608",19,"F","2","0"
"1609",17,"M","3","0"
"1610",18,"F","1","0"
"1611",18,"F","1","0"
"1612",23,"F","2","0"
"1613",32,"M","1","0"
"1614",19,"F","3","0"
"1615",23,"F","1","0"
"1616",31,"F","1","0"
"1617",18,"F","1","0"
"1618",17,"F","1","0"
"1619",29,"F","3","0"
"1620",17,"F","1","0"
"1621",26,"F","1","0"
"1622",19,"M","2","0"
"1623",18,"M","3","0"
"1624",21,"F","1","0"
"1625",18,"M","1","0"
"1626",19,"F","2","0"
"1627",19,"M","1","0"
"1628",35,"F","3","0"
"1629",41,"F","1","0"
"1630",26,"F","2","0"
"1631",20,"M","3","0"
"1632",17,"M","1","1+"
"1633",18,"F","1","0"
"1634",20,"F","2","1+"
"1635",34,"F","1","0"
"1636",19,"F","1","0"
"1637",27,"M","3","0"
"1638",63,"F","1","0"
"1639",17,"F","1","0"
"1640",26,"F","2","0"
"1641",19,"F","1","1+"
"1642",25,"M","2","0"
"1643",18,"F","2","1+"
"1644",31,"F","3","0"
"1645",18,"F","1","0"
"1646",21,"F","2","0"
"1647",61,"F","1","0"
"1648",18,"M","1","0"
"1649",17,"F","1","0"
"1650",42,"F","3","0"
"1651",18,"F","2","0"
"1652",34,"F","3","0"
"1653",18,"M","3","0"
"1654",17,"F","3","0"
"1655",17,"M","1","0"
"1656",18,"F","3","0"
"1657",26,"F","1","0"
"1658",24,"F","1","0"
"1659",18,"F","2","0"
"1660",18,"M","1","0"
"1661",17,"M","2","0"
"1662",18,"F","2","1+"
"1663",27,"M","1","0"
"1664",25,"F","2","0"
"1665",50,"F","3","0"
"1666",18,"F","2","0"
"1667",18,"F","1","0"
"1668",19,"F","1","0"
"1669",36,"F","1","0"
"1670",18,"M","3","0"
"1671",44,"F","1","0"
"1672",18,"F","1","0"
"1673",58,"F","2","0"
"1674",55,"F","3","0"
"1675",21,"M","2","0"
"1676",34,"F","1","0"
"1677",30,"F","3","0"
"1678",18,"F","1","0"
"1679",19,"F","1","0"
"1680",28,"M","3","1+"
"1681",18,"F","2","0"
"1682",22,"F","3","0"
"1683",23,"F","1","0"
"1684",35,"M","3","0"
"1685",18,"F","1","0"
"1686",19,"M","1","0"
"1687",17,"M","1","0"
"1688",17,"F","1","0"
"1689",17,"M","1","0"
"1690",20,"M","1","0"
"1691",56,"F","1","0"
"1692",17,"F","2","0"
"1693",20,"F","1","0"
"1694",18,"F","1","1+"
"1695",18,"M","3","1+"
"1696",19,"M","1","0"
"1697",21,"M","1","0"
"1698",18,"F","2","0"
"1699",19,"F","1","0"
"1700",38,"F","2","0"
"1701",29,"F","2","0"
"1702",22,"F","1","0"
"1703",17,"F","1","0"
"1704",25,"F","1","0"
"1705",18,"M","1","1+"
"1706",18,"M","2","0"
"1707",18,"M","1","1+"
"1708",35,"F","3","0"
"1709",18,"F","1","1+"
"1710",36,"F","2","0"
"1711",18,"M","1","0"
"1712",19,"M","1","0"
"1713",20,"F","2","0"
"1714",18,"F","1","0"
"1715",18,"M","1","0"
"1716",18,"M","1","1+"
"1717",17,"M","1","0"
"1718",20,"F","1","0"
"1719",26,"F","1","0"
"1720",18,"F","1","0"
"1721",18,"F","1","1+"
"1722",23,"F","1","0"
"1723",42,"F","1","0"
"1724",18,"F","1","0"
"1725",18,"M","1","0"
"1726",18,"M","1","0"
"1727",18,"F","1","1+"
"1728",23,"M","1","0"
"1729",18,"M","2","0"
"1730",18,"F","2","0"
"1731",18,"F","1","0"
"1732",18,"M","3","0"
"1733",33,"F","3","0"
"1734",17,"M","1","0"
"1735",21,"F","1","0"
"1736",20,"M","3","0"
"1737",18,"M","3","0"
"1738",18,"F","1","0"
"1739",18,"M","3","0"
"1740",39,"F","1","0"
"1741",20,"F","1","0"
"1742",20,"F","3","0"
"1743",37,"M","2","0"
"1744",36,"F","2","0"
"1745",18,"F","2","0"
"1746",19,"F","2","0"
"1747",18,"F","1","0"
"1748",19,"F","1","0"
"1749",18,"M","1","0"
"1750",18,"F","1","0"
"1751",18,"F","1","0"
"1752",18,"M","1","0"
"1753",19,"F","2","0"
"1754",17,"F","1","0"
"1755",18,"F","1","0"
"1756",18,"M","1","0"
"1757",18,"F","2","0"
"1758",17,"F","2","0"
"1759",18,"F","2","0"
"1760",18,"M","2","0"
"1761",18,"M","2","0"
"1762",25,"F","1","0"
"1763",25,"M","1","0"
"1764",17,"F","1","0"
"1765",17,"M","1","0"
"1766",27,"F","1","0"
"1767",18,"F","1","0"
"1768",19,"M","3","0"
"1769",21,"F","2","0"
"1770",18,"M","3","0"
"1771",17,"M","1","0"
"1772",18,"F","2","1+"
"1773",31,"F","2","0"
"1774",27,"F","1","0"
"1775",18,"F","3","0"
"1776",18,"F","1","0"
"1777",18,"F","1","0"
"1778",19,"M","1","0"
"1779",21,"F","1","0"
"1780",18,"M","1","0"
"1781",17,"M","1","1+"
"1782",18,"F","3","0"
"1783",26,"F","2","0"
"1784",22,"F","1","0"
"1785",18,"F","2","0"
"1786",18,"F","2","1+"
"1787",18,"F","2","0"
"1788",17,"M","1","0"
"1789",17,"F","1","0"
"1790",33,"F","2","0"
"1791",19,"F","2","0"
"1792",19,"M","1","0"
"1793",18,"F","1","0"
"1794",18,"F","3","0"
"1795",17,"F","1","0"
"1796",18,"F","1","0"
"1797",20,"F","1","0"
"1798",23,"F","1","0"
"1799",30,"F","1","0"
"1800",17,"F","1","0"
"1801",28,"F","2","0"
"1802",42,"M","2","0"
"1803",18,"F","1","0"
"1804",18,"M","1","0"
"1805",17,"M","1","0"
"1806",18,"F","1","0"
"1807",19,"M","1","0"
"1808",22,"M","3","1+"
"1809",18,"F","2","0"
"1810",18,"F","1","1+"
"1811",20,"F","1","0"
"1812",19,"F","2","0"
"1813",49,"F","3","0"
"1814",17,"M","2","0"
"1815",18,"F","2","0"
"1816",19,"M","1","0"
"1817",18,"M","2","0"
"1818",35,"F","2","0"
"1819",18,"F","1","0"
"1820",18,"M","1","0"
"1821",17,"M","1","1+"
"1822",25,"F","1","0"
"1823",31,"F","3","0"
"1824",17,"M","2","0"
"1825",26,"F","1","0"
"1826",27,"F","2","0"
"1827",39,"F","3","0"
"1828",19,"F","3","0"
"1829",18,"M","2","0"
"1830",18,"F","1","0"
"1831",18,"F","3","0"
"1832",19,"M","1","0"
"1833",31,"F","2","0"
"1834",18,"M","1","0"
"1835",21,"F","2","0"
"1836",30,"F","3","0"
"1837",39,"F","2","0"
"1838",18,"F","3","0"
"1839",20,"F","1","0"
"1840",20,"F","1","0"
"1841",19,"F","1","0"
"1842",20,"F","1","0"
"1843",32,"F","2","0"
"1844",20,"F","1","0"
"1845",18,"F","2","0"
"1846",18,"M","1","0"
"1847",18,"F","1","0"
"1848",35,"F","3","0"
"1849",17,"M","2","0"
"1850",18,"F","2","0"
"1851",18,"F","3","0"
"1852",17,"M","2","0"
"1853",18,"M","1","1+"
"1854",18,"F","1","0"
"1855",18,"M","1","0"
"1856",39,"F","3","0"
"1857",18,"F","3","0"
"1858",18,"M","2","0"
"1859",18,"F","1","0"
"1860",20,"F","1","0"
"1861",26,"F","3","0"
"1862",18,"F","1","0"
"1863",19,"M","1","0"
"1864",44,"M","1","0"
"1865",17,"M","1","0"
"1866",46,"F","1","1+"
"1867",18,"F","3","0"
"1868",19,"F","1","0"
"1869",19,"F","2","0"
"1870",19,"F","1","0"
"1871",32,"F","2","0"
"1872",25,"F","1","0"
"1873",18,"M","2","0"
"1874",18,"M","1","0"
"1875",30,"F","2","0"
"1876",18,"M","1","0"
"1877",28,"F","1","0"
"1878",18,"M","2","0"
"1879",17,"M","1","1+"
"1880",27,"F","1","0"
"1881",35,"F","1","0"
"1882",19,"F","2","0"
"1883",38,"F","1","0"
"1884",18,"F","1","0"
"1885",18,"M","1","0"
"1886",42,"F","1","0"
"1887",17,"F","2","0"
"1888",22,"F","3","0"
"1889",18,"M","2","0"
"1890",18,"F","1","0"
"1891",18,"F","3","0"
"1892",18,"F","2","0"
"1893",18,"F","1","0"
"1894",18,"F","1","0"
"1895",21,"M","3","0"
"1896",18,"F","3","0"
"1897",18,"M","1","0"
"1898",18,"F","3","0"
"1899",41,"M","2","0"
"1900",18,"M","2","0"
"1901",18,"F","1","0"
"1902",18,"M","3","0"
"1903",21,"M","1","1+"
"1904",18,"F","1","1+"
"1905",18,"F","1","0"
"1906",24,"F","2","0"
"1907",51,"F","3","0"
"1908",22,"F","1","0"
"1909",41,"F","1","0"
"1910",18,"F","1","0"
"1911",19,"M","1","0"
"1912",23,"F","2","0"
"1913",19,"M","1","0"
"1914",23,"F","2","0"
"1915",18,"M","3","0"
"1916",19,"M","1","0"
"1917",18,"F","2","0"
"1918",18,"F","1","0"
"1919",19,"M","1","1+"
"1920",25,"M","1","0"
"1921",18,"M","1","0"
"1922",17,"F","1","1+"
"1923",20,"M","1","0"
"1924",19,"M","2","0"
"1925",18,"M","1","0"
"1926",18,"M","3","0"
"1927",17,"M","1","0"
"1928",30,"M","1","0"
"1929",36,"M","1","0"
"1930",17,"M","3","0"
"1931",17,"M","2","0"
"1932",18,"M","1","0"
"1933",17,"M","1","0"
"1934",19,"F","2","1+"
"1935",19,"F","1","1+"
"1936",18,"M","1","1+"
"1937",18,"M","1","0"
"1938",18,"M","3","0"
"1939",18,"F","1","0"
"1940",20,"M","1","0"
"1941",34,"F","1","0"
"1942",48,"M","3","0"
"1943",18,"M","3","0"
"1944",18,"F","1","0"
"1945",24,"F","1","0"
"1946",18,"F","3","0"
"1947",33,"F","1","0"
"1948",18,"F","1","0"
"1949",17,"F","1","0"
"1950",30,"F","1","0"
"1951",17,"M","3","0"
"1952",24,"M","1","0"
"1953",17,"M","1","1+"
"1954",30,"F","2","0"
"1955",18,"F","2","0"
"1956",19,"F","2","0"
"1957",22,"F","1","0"
"1958",19,"M","1","0"
"1959",18,"F","3","0"
"1960",22,"M","1","0"
"1961",17,"F","1","0"
"1962",19,"F","3","0"
"1963",36,"F","1","0"
"1964",18,"M","1","0"
"1965",17,"F","1","0"
"1966",47,"F","3","0"
"1967",21,"F","2","0"
"1968",17,"F","2","0"
"1969",18,"F","2","0"
"1970",20,"F","1","0"
"1971",19,"M","2","0"
"1972",19,"F","2","0"
"1973",18,"F","2","0"
"1974",23,"F","2","1+"
"1975",18,"M","1","0"
"1976",17,"F","3","0"
"1977",27,"F","2","0"
"1978",18,"M","2","0"
"1979",17,"F","1","0"
"1980",17,"M","2","0"
"1981",18,"F","2","0"
"1982",31,"F","1","0"
"1983",18,"F","1","0"
"1984",18,"F","1","0"
"1985",18,"M","2","0"
"1986",41,"F","1","0"
"1987",24,"F","3","0"
"1988",18,"M","1","0"
"1989",19,"F","1","0"
"1990",19,"F","1","0"
"1991",24,"F","1","0"
"1992",18,"F","1","0"
"1993",17,"M","2","0"
"1994",19,"M","2","0"
"1995",18,"F","2","0"
"1996",18,"F","1","1+"
"1997",18,"F","3","0"
"1998",21,"F","1","0"
"1999",20,"F","3","0"
"2000",17,"M","1","0"
"2001",21,"F","1","0"
"2002",19,"M","3","0"
"2003",20,"M","1","0"
"2004",18,"F","1","0"
"2005",19,"M","2","0"
"2006",18,"M","2","1+"
"2007",17,"F","1","0"
"2008",18,"M","3","0"
"2009",17,"F","2","0"
"2010",19,"M","3","0"
"2011",19,"F","1","0"
"2012",19,"F","2","0"
"2013",25,"F","2","0"
"2014",27,"F","3","0"
"2015",18,"M","2","0"
"2016",17,"M","1","0"
"2017",18,"M","3","0"
"2018",32,"F","2","0"
"2019",18,"F","1","0"
"2020",22,"M","1","0"
"2021",18,"F","2","0"
"2022",21,"F","2","0"
"2023",41,"M","1","0"
"2024",21,"M","1","0"
"2025",20,"M","1","0"
"2026",18,"F","1","0"
"2027",17,"M","1","0"
"2028",18,"F","3","0"
"2029",27,"F","1","0"
"2030",26,"F","2","1+"
"2031",18,"F","2","0"
"2032",35,"F","3","0"
"2033",27,"F","2","0"
"2034",22,"F","1","0"
"2035",30,"M","2","0"
"2036",31,"M","2","0"
"2037",47,"F","3","0"
"2038",28,"F","3","0"
"2039",21,"F","2","0"
"2040",17,"M","1","1+"
"2041",17,"M","3","0"
"2042",18,"F","1","0"
"2043",32,"F","2","0"
"2044",19,"F","1","0"
"2045",18,"F","3","0"
"2046",37,"M","1","0"
"2047",18,"F","1","1+"
"2048",21,"M","1","0"
"2049",18,"M","2","0"
"2050",28,"F","2","0"
"2051",18,"F","1","0"
"2052",18,"M","1","0"
