"","age_group","sex","freq","acc_inv","hp"
"5398","(16,18]","M","1","0","1"
"5399","(16,18]","F","2","0","1"
"5400","(18,21]","M","2","0","1"
"5401","(21,80]","M","3","0","1"
"5402","(21,80]","M","1","0","0"
"5403","(21,80]","F","1","0","0"
"5404","(16,18]","F","3","0","1"
"5405","(21,80]","F","3","0","1"
"5406","(21,80]","M","2","0",NA
"5407","(18,21]","F","1","0","1"
"5408","(21,80]","F","3","0","1"
"5409","(18,21]","M","1","0","1"
"5410","(16,18]","F","1","0","1"
"5411","(21,80]","F","1","0","1"
"5412","(18,21]","F","3","0","0"
"5413","(21,80]","M","2","0","1"
"5414","(21,80]","F","1","0","1"
"5415","(21,80]","F","1","0","1"
"5416","(18,21]","F","1","0","1"
"5417","(21,80]","F","2","0","1"
"5418","(16,18]","M","1","0","1"
"5419","(18,21]","F","1","0","1"
"5420","(18,21]","M","3","0","1"
"5421","(16,18]","M","1","0","1"
"5422","(16,18]","F","3","0","1"
"5423","(21,80]","F","2","0","1"
"5424","(16,18]","M","1","0","1"
"5425","(16,18]","M","1","0","1"
"5426","(18,21]","M","1","0","0"
"5427","(21,80]","F","3","0","1"
"5428","(16,18]","M","2","0","1"
"5429","(21,80]","F","3","0","1"
"5430","(16,18]","M","3","0","1"
"5431","(21,80]","F","1","1+","1"
"5432","(18,21]","M","1","0","1"
"5433","(18,21]","F","1","0","1"
"5434","(16,18]","M","2","0","1"
"5435","(16,18]","F","1","0","1"
"5436","(21,80]","F","2","0","1"
"5437","(16,18]","F","3","0","1"
"5438","(21,80]","M","1","0","1"
"5439","(21,80]","F","3","1+","1"
"5440","(16,18]","F","2","0","1"
"5441","(21,80]","F","3","0","1"
"5442","(16,18]","M","1","0","1"
"5443","(16,18]","F","1","0","1"
"5444","(16,18]","F","1","0","1"
"5445","(21,80]","F","3","0","0"
"5446","(21,80]","F","1","0","1"
"5447","(18,21]","F","1","0","0"
"5448","(16,18]","M","1","0","1"
"5449","(16,18]","F","3","0","1"
"5450","(18,21]","F","1","0","1"
"5451","(18,21]","M","2","0","1"
"5452","(16,18]","M","1","0","1"
"5453","(16,18]","F","2","0","1"
"5454","(21,80]","F","1","0","0"
"5455","(21,80]","F","3","0","1"
"5456","(21,80]","F","2","0","1"
"5457","(16,18]","F","3","0","1"
"5458","(21,80]","F","3","0","1"
"5459","(18,21]","F","1","0","1"
"5460","(21,80]","F","2","0","1"
"5461","(16,18]","F","1","0","1"
"5462","(16,18]","M","1","0","1"
"5463","(21,80]","M","1","0","0"
"5464","(16,18]","F","1","0","1"
"5465","(16,18]","F","2","0","1"
"5466","(16,18]","F","2","0","1"
"5467","(21,80]","M","1","0","1"
"5468","(21,80]","F","3","0","1"
"5469","(21,80]","F","2","0","0"
"5470","(16,18]","F","1","0","1"
"5471","(21,80]","F","2","0","1"
"5472","(21,80]","F","2","0","1"
"5473","(16,18]","F","2","0","1"
"5474","(21,80]","F","2","0","0"
"5475","(16,18]","F","1","0","1"
"5476","(16,18]","F","1","1+","1"
"5477","(16,18]","M","1","0","1"
"5478","(21,80]","F","1","0","1"
"5479","(16,18]","F","1","0","1"
"5480","(18,21]","M","1","0","1"
"5481","(21,80]","M","3","0","0"
"5482","(16,18]","M","3","0","1"
"5483","(21,80]","M","1","1+","1"
"5484","(21,80]","F","2","0","1"
"5485","(21,80]","F","3","0","0"
"5486","(21,80]","M","1","0","0"
"5487","(16,18]","F","3","0","1"
"5488","(21,80]","M","1","0","1"
"5489","(21,80]","F","3","0","1"
"5490","(21,80]","M","1","0","1"
"5491","(18,21]","M","2","0","0"
"5492","(16,18]","M","2","0","1"
"5493","(16,18]","F","1","0","1"
"5494","(16,18]","M","1","1+","1"
"5495","(16,18]","M","1","1+","1"
"5496","(18,21]","F","2","0","0"
"5497","(18,21]","F","3","0","1"
"5498","(21,80]","F","2","0","1"
"5499","(16,18]","M","2","1+","1"
"5500","(16,18]","M","1","0","1"
"5501","(18,21]","F","1","0","0"
"5502","(16,18]","F","1","0","1"
"5503","(16,18]","F","1","0","1"
"5504","(18,21]","F","3","0","1"
"5505","(21,80]","F","2","0","0"
"5506","(18,21]","M","1","0","1"
"5507","(16,18]","M","2","0","1"
"5508","(21,80]","F","1","0","1"
"5509","(16,18]","M","3","0","1"
"5510","(21,80]","M","3","0","1"
"5511","(16,18]","M","1","1+","1"
"5512","(21,80]","F","1","0","1"
"5513","(16,18]","M","1","0","1"
"5514","(16,18]","F","3","0","1"
"5515","(21,80]","F","1","0","1"
"5516","(18,21]","M","1","0","1"
"5517","(18,21]","F","3","0","1"
"5518","(16,18]","F","1","0","1"
"5519","(21,80]","F","2","0","1"
"5520","(18,21]","F","2","0","1"
"5521","(16,18]","M","1","0","1"
"5522","(16,18]","M","1","0","1"
"5523","(21,80]","M","1","0","1"
"5524","(16,18]","M","3","1+","1"
"5525","(16,18]","F","1","0","1"
"5526","(21,80]","F","1","0","1"
"5527","(18,21]","M","1","0","0"
"5528","(21,80]","M","2","0","1"
"5529","(21,80]","F","2","0","1"
"5530","(16,18]","M","1","1+","1"
"5531","(16,18]","F","1","0","1"
"5532","(21,80]","M","3","0","1"
"5533","(18,21]","F","1","0","1"
"5534","(16,18]","F","1","0","1"
"5535","(16,18]","M","1","0","1"
"5536","(16,18]","F","3","0","1"
"5537","(16,18]","F","1","0","1"
"5538","(16,18]","M","1","0","1"
"5539","(21,80]","F","2","0","1"
"5540","(21,80]","M","2","0","0"
"5541","(21,80]","F","2","0","1"
"5542","(16,18]","M","1","0","1"
"5543","(16,18]","F","1","0","1"
"5544","(16,18]","M","1","1+","1"
"5545","(18,21]","F","1","1+","1"
"5546","(16,18]","M","1","0","1"
"5547","(16,18]","F","1","0","1"
"5548","(16,18]","F","1","0","1"
"5549","(16,18]","M","1","0","1"
"5550","(21,80]","F","2","1+","1"
"5551","(21,80]","F","2","0","1"
"5552","(18,21]","F","1","0","1"
"5553","(21,80]","M","2","0","1"
"5554","(18,21]","M","1","0","0"
"5555","(21,80]","F","1","0","1"
"5556","(16,18]","M","2","0","1"
"5557","(21,80]","F","2","0","0"
"5558","(16,18]","M","1","0","1"
"5559","(16,18]","M","1","0","1"
"5560","(16,18]","F","1","1+","1"
"5561","(21,80]","M","1","0","1"
"5562","(16,18]","F","1","0","1"
"5563","(21,80]","F","1","0","1"
"5564","(18,21]","F","1","0","1"
"5565","(18,21]","F","2","0","1"
"5566","(21,80]","F","3","0","1"
"5567","(21,80]","F","1","0","1"
"5568","(16,18]","F","1","0",NA
"5569","(21,80]","M","1","0","1"
"5570","(21,80]","F","1","0","1"
"5571","(16,18]","M","1","0","1"
"5572","(16,18]","M","2","1+","1"
"5573","(18,21]","M","2","0","1"
"5574","(21,80]","F","1","0","1"
"5575","(21,80]","M","1","0","1"
"5576","(16,18]","F","1","0","1"
"5577","(16,18]","F","2","0","1"
"5578","(16,18]","M","1","0","1"
"5579","(18,21]","F","1","0","1"
"5580","(16,18]","M","1","1+","1"
"5581","(18,21]","F","1","0","1"
"5582","(21,80]","F","1","0","1"
"5583","(18,21]","F","3","0","1"
"5584","(21,80]","F","3","0","0"
"5585","(21,80]","M","3","0","1"
"5586","(16,18]","F","1","0","1"
"5587","(18,21]","M","1","0","1"
"5588","(21,80]","F","2","0","1"
"5589","(21,80]","F","1","0","1"
"5590","(21,80]","M","2","0","1"
"5591","(18,21]","M","3","0","1"
"5592","(21,80]","F","1","0","1"
"5593","(18,21]","F","1","0","1"
"5594","(21,80]","M","1","0","1"
"5595","(16,18]","M","3","0","1"
"5596","(16,18]","M","2","0","1"
"5597","(18,21]","F","1","0","0"
"5598","(16,18]","F","2","0","1"
"5599","(21,80]","F","2","0","1"
"5600","(16,18]","F","1","0","1"
"5601","(16,18]","M","2","0","1"
"5602","(21,80]","F","1","0","1"
"5603","(18,21]","F","2","0","1"
"5604","(18,21]","F","1","0","1"
"5605","(21,80]","F","3","0","0"
"5606","(21,80]","M","1","0","1"
"5607","(16,18]","F","1","0","1"
"5608","(16,18]","M","1","1+","1"
"5609","(18,21]","F","1","0","1"
"5610","(21,80]","M","1","0","1"
"5611","(21,80]","F","1","0","1"
"5612","(18,21]","M","2","0","0"
"5613","(16,18]","M","1","0","1"
"5614","(18,21]","M","1","0","1"
"5615","(16,18]","F","1","0","1"
"5616","(16,18]","M","1","1+","1"
"5617","(18,21]","M","3","0","1"
"5618","(21,80]","M","1","0","1"
"5619","(18,21]","M","1","0","1"
"5620","(16,18]","M","2","0","1"
"5621","(21,80]","F","3","0","1"
"5622","(16,18]","M","2","0","1"
"5623","(18,21]","F","1","0","1"
"5624","(21,80]","F","1","0","1"
"5625","(18,21]","F","1","0","1"
"5626","(16,18]","M","2","0","1"
"5627","(16,18]","F","1","0","1"
"5628","(16,18]","M","3","0","1"
"5629","(21,80]","M","3","0","0"
"5630","(21,80]","M","1","0","1"
"5631","(16,18]","F","2","0","1"
"5632","(21,80]","M","1","0","0"
"5633","(16,18]","M","2","0","1"
"5634","(16,18]","F","2","0","1"
"5635","(21,80]","F","2","0","1"
"5636","(18,21]","M","2","0","0"
"5637","(18,21]","F","1","0","1"
"5638","(21,80]","M","1","0","1"
"5639","(16,18]","M","2","0","1"
"5640","(18,21]","F","2","0","0"
"5641","(18,21]","F","1","0","1"
"5642","(21,80]","F","2","0","0"
"5643","(21,80]","F","1","0","1"
"5644","(18,21]","F","1","0","1"
"5645","(16,18]","F","1","0","1"
"5646","(21,80]","F","2","0","0"
"5647","(16,18]","F","1","1+","1"
"5648","(21,80]","M","1","1+","1"
"5649","(18,21]","M","3","0","1"
"5650","(16,18]","F","1","0","1"
"5651","(16,18]","M","3","0","1"
"5652","(16,18]","M","1","0","1"
"5653","(16,18]","F","1","0","1"
"5654","(21,80]","F","3","0","0"
"5655","(18,21]","F","3","0","0"
"5656","(21,80]","F","1","0","1"
"5657","(16,18]","F","1","0","1"
"5658","(16,18]","F","1","0","1"
"5659","(18,21]","F","1","0","1"
"5660","(16,18]","F","3","0","1"
"5661","(18,21]","F","3","0","1"
"5662","(18,21]","M","1","0","1"
"5663","(21,80]","M","1","0","1"
"5664","(18,21]","M","1","1+","1"
"5665","(21,80]","F","1","0","1"
"5666","(16,18]","F","2","0","1"
"5667","(16,18]","F","1","0","1"
"5668","(16,18]","M","1","0","1"
"5669","(18,21]","F","2","0","0"
"5670","(21,80]","F","2","0","1"
"5671","(16,18]","F","1","0","1"
"5672","(21,80]","M","2","0","0"
"5673","(21,80]","F","3","0","1"
"5674","(18,21]","F","1","0","1"
"5675","(18,21]","F","1","0","1"
"5676","(18,21]","F","3","0","1"
"5677","(18,21]","M","1","0","1"
"5678","(18,21]","F","2","0","1"
"5679","(16,18]","M","2","0","1"
"5680","(21,80]","F","3","0","1"
"5681","(21,80]","F","1","0","1"
"5682","(21,80]","F","3","0","1"
"5683","(16,18]","M","3","0","1"
"5684","(18,21]","M","1","1+","0"
"5685","(21,80]","F","1","0","1"
"5686","(18,21]","F","1","0","1"
"5687","(21,80]","F","3","0","0"
"5688","(21,80]","M","1","0","1"
"5689","(16,18]","M","1","0","1"
"5690","(16,18]","F","3","0","1"
"5691","(21,80]","F","3","0","1"
"5692","(16,18]","M","1","0","1"
"5693","(16,18]","F","1","0","1"
"5694","(18,21]","F","3","0","0"
"5695","(16,18]","F","1","0","1"
"5696","(16,18]","F","1","0","1"
"5697","(21,80]","M","3","0","1"
"5698","(16,18]","M","1","0","1"
"5699","(16,18]","M","1","0","1"
"5700","(21,80]","F","3","0","1"
"5701","(18,21]","M","3","0","1"
"5702","(16,18]","M","1","0","1"
"5703","(18,21]","F","2","0","0"
"5704","(18,21]","F","3","0","0"
"5705","(16,18]","M","1","0","1"
"5706","(21,80]","F","2","0","1"
"5707","(16,18]","F","1","1+","1"
"5708","(18,21]","F","1","0","1"
"5709","(21,80]","F","2","0","1"
"5710","(16,18]","F","1","0","1"
"5711","(16,18]","F","1","0","1"
"5712","(16,18]","M","3","1+","1"
"5713","(18,21]","F","3","0","1"
"5714","(21,80]","M","1","0","1"
"5715","(16,18]","M","1","0","1"
"5716","(16,18]","M","1","0","1"
"5717","(16,18]","M","1","0","1"
"5718","(21,80]","M","2","0","1"
"5719","(18,21]","M","3","0","1"
"5720","(21,80]","F","1","0",NA
"5721","(16,18]","F","1","0","1"
"5722","(18,21]","F","2","0","0"
"5723","(18,21]","F","1","1+","1"
"5724","(21,80]","M","1","0",NA
"5725","(21,80]","F","3","0","1"
"5726","(18,21]","F","3","0","1"
"5727","(18,21]","F","1","0","1"
"5728","(18,21]","F","3","0","1"
"5729","(18,21]","M","1","0","1"
"5730","(16,18]","M","1","0","1"
"5731","(18,21]","F","1","0","1"
"5732","(18,21]","M","3","0","1"
"5733","(21,80]","F","2","0","0"
"5734","(21,80]","F","1","0","1"
"5735","(21,80]","F","3","0","1"
"5736","(16,18]","F","1","0","1"
"5737","(16,18]","M","1","0","1"
"5738","(16,18]","M","2","1+","1"
"5739","(16,18]","F","1","0","1"
"5740","(16,18]","F","1","0","1"
"5741","(16,18]","F","1","0","1"
"5742","(21,80]","F","1","0","0"
"5743","(16,18]","F","2","0","1"
"5744","(16,18]","F","1","0","1"
"5745","(21,80]","F","1","0","1"
"5746","(16,18]","M","2","1+","1"
"5747","(16,18]","M","1","0","1"
"5748","(16,18]","F","2","0","1"
"5749","(21,80]","M","1","0","1"
"5750","(16,18]","M","1","0","1"
"5751","(18,21]","F","3","0","1"
"5752","(21,80]","F","2","0","0"
"5753","(16,18]","F","1","0","1"
"5754","(16,18]","F","2","0","1"
"5755","(21,80]","F","1","0","1"
"5756","(18,21]","M","1","0","1"
"5757","(16,18]","M","3","0","1"
"5758","(16,18]","F","1","1+","1"
"5759","(16,18]","M","1","0","1"
"5760","(16,18]","F","3","0","1"
"5761","(18,21]","F","2","0","0"
"5762","(18,21]","F","1","0","1"
"5763","(16,18]","F","1","0","1"
"5764","(18,21]","F","1","0","1"
"5765","(18,21]","F","2","0","0"
"5766","(16,18]","F","1","0","1"
"5767","(18,21]","F","1","0","0"
"5768","(16,18]","F","1","0","1"
"5769","(21,80]","F","1","1+","1"
"5770","(21,80]","M","3","0","1"
"5771","(21,80]","F","1","0","0"
"5772","(16,18]","M","2","0","1"
"5773","(16,18]","M","1","0","1"
"5774","(16,18]","F","1","0","1"
"5775","(21,80]","F","1","0","0"
"5776","(21,80]","F","1","0","1"
"5777","(16,18]","F","1","0","1"
"5778","(21,80]","F","3","0","1"
"5779","(21,80]","F","2","0","1"
"5780","(21,80]","M","1","0","1"
"5781","(18,21]","M","1","0","1"
"5782","(21,80]","M","3","0","1"
"5783","(16,18]","F","1","0","1"
"5784","(16,18]","F","1","0","1"
"5785","(21,80]","F","2","0","1"
"5786","(21,80]","F","1","0","0"
"5787","(21,80]","M","1","0","1"
"5788","(16,18]","M","2","0","1"
"5789","(16,18]","F","1","0","1"
"5790","(18,21]","F","3","0","1"
"5791","(21,80]","F","3","0","0"
"5792","(21,80]","M","1","0","1"
"5793","(21,80]","F","2","0","0"
"5794","(21,80]","M","1","0","1"
"5795","(18,21]","F","1","0","1"
"5796","(21,80]","M","3","0","1"
"5797","(16,18]","F","2","0","1"
"5798","(16,18]","F","1","0","1"
"5799","(16,18]","M","2","0","1"
"5800","(16,18]","M","1","0","1"
"5801","(21,80]","F","1","0","0"
"5802","(21,80]","M","1","0","1"
"5803","(21,80]","M","3","0","1"
"5804","(16,18]","F","1","0","1"
"5805","(21,80]","F","1","0","1"
"5806","(18,21]","F","1","0","1"
"5807","(21,80]","M","3","0","1"
"5808","(16,18]","M","2","0","1"
"5809","(18,21]","F","2","0","1"
"5810","(18,21]","F","1","1+","1"
"5811","(21,80]","F","3","0","1"
"5812","(18,21]","F","1","0","1"
"5813","(18,21]","M","2","0","0"
"5814","(21,80]","F","1","0","0"
"5815","(16,18]","M","1","0","1"
"5816","(21,80]","F","1","0","1"
"5817","(21,80]","F","1","0","1"
"5818","(21,80]","F","3","0","1"
"5819","(21,80]","M","3","0","1"
"5820","(21,80]","M","2","1+","1"
"5821","(21,80]","F","3","1+","1"
"5822","(21,80]","M","1","0","1"
"5823","(18,21]","F","1","0","1"
"5824","(21,80]","F","3","0","1"
"5825","(16,18]","F","2","0","1"
"5826","(21,80]","F","2","0","1"
"5827","(18,21]","M","1","0","1"
"5828","(21,80]","F","2","0","1"
"5829","(21,80]","F","2","0","0"
"5830","(16,18]","M","2","0","1"
"5831","(21,80]","M","1","0","1"
"5832","(18,21]","M","2","0","1"
"5833","(16,18]","F","1","1+","1"
"5834","(18,21]","F","3","0","0"
"5835","(21,80]","F","1","0","0"
"5836","(21,80]","M","1","0","1"
"5837","(16,18]","F","1","0","1"
"5838","(18,21]","M","3","0","1"
"5839","(16,18]","M","1","0","1"
"5840","(21,80]","F","1","0","1"
"5841","(16,18]","M","1","0","1"
"5842","(21,80]","M","1","0","1"
"5843","(21,80]","M","1","0","1"
"5844","(16,18]","F","1","0","1"
"5845","(18,21]","F","1","0","1"
"5846","(21,80]","F","1","0","1"
"5847","(21,80]","M","2","0","1"
"5848","(18,21]","M","2","0","1"
"5849","(16,18]","M","1","0",NA
"5850","(18,21]","M","1","0",NA
"5851","(21,80]","F","1","0","0"
"5852","(16,18]","M","1","0","1"
"5853","(21,80]","M","3","0","0"
"5854","(18,21]","F","1","0","1"
"5855","(21,80]","M","2","0","1"
"5856","(18,21]","M","1","0","1"
"5857","(21,80]","M","1","0","1"
"5858","(21,80]","F","1","0","1"
"5859","(21,80]","F","1","0","1"
"5860","(16,18]","F","1","0","1"
"5861","(21,80]","F","1","0","0"
"5862","(16,18]","M","1","1+","1"
"5863","(21,80]","M","2","0","1"
"5864","(21,80]","F","1","0","1"
"5865","(18,21]","M","3","0","0"
"5866","(21,80]","F","3","0","1"
"5867","(18,21]","F","2","0","1"
"5868","(18,21]","M","2","0","1"
"5869","(18,21]","M","2","0","1"
"5870","(18,21]","M","1","0","1"
"5871","(21,80]","F","1","0","1"
"5872","(16,18]","F","2","0","1"
"5873","(18,21]","F","1","0","1"
"5874","(16,18]","M","2","1+","1"
"5875","(21,80]","F","2","0","1"
"5876","(16,18]","F","2","1+","1"
"5877","(18,21]","M","2","0","1"
"5878","(21,80]","F","1","0","1"
"5879","(18,21]","M","1","0","0"
"5880","(16,18]","M","1","0","1"
"5881","(18,21]","F","2","0","1"
"5882","(18,21]","F","1","0","0"
"5883","(16,18]","F","1","0","1"
"5884","(21,80]","F","2","0","1"
"5885","(16,18]","F","1","0","1"
"5886","(18,21]","M","1","1+","0"
"5887","(16,18]","F","2","0","1"
"5888","(18,21]","F","3","0","1"
"5889","(18,21]","F","3","0","1"
"5890","(21,80]","F","2","0","1"
"5891","(18,21]","F","2","0","1"
"5892","(16,18]","F","3","0","1"
"5893","(18,21]","F","1","0","1"
"5894","(18,21]","F","1","0","1"
"5895","(16,18]","F","1","0","1"
"5896","(16,18]","F","1","0","1"
"5897","(18,21]","F","1","0","0"
"5898","(16,18]","M","3","0","1"
"5899","(18,21]","F","3","0","1"
"5900","(18,21]","F","2","0","1"
"5901","(16,18]","M","2","0","1"
"5902","(21,80]","F","1","0","1"
"5903","(16,18]","M","2","0","1"
"5904","(16,18]","M","2","0","1"
"5905","(18,21]","F","1","0","1"
"5906","(21,80]","F","3","0","0"
"5907","(18,21]","M","2","0","1"
"5908","(21,80]","F","1","1+","1"
"5909","(18,21]","M","2","0","1"
"5910","(18,21]","F","3","0","1"
"5911","(16,18]","F","1","0","1"
"5912","(18,21]","F","2","0","1"
"5913","(18,21]","F","1","0","1"
"5914","(16,18]","M","2","0","1"
"5915","(18,21]","M","1","0",NA
"5916","(21,80]","F","2","0","1"
"5917","(21,80]","F","2","0","1"
"5918","(16,18]","F","1","0","1"
"5919","(16,18]","M","1","0","1"
"5920","(18,21]","F","2","0","0"
"5921","(18,21]","F","1","0","0"
"5922","(16,18]","F","1","0","1"
"5923","(16,18]","F","3","0","1"
"5924","(21,80]","F","1","0","0"
"5925","(18,21]","M","3","0","1"
"5926","(21,80]","F","2","0","1"
"5927","(18,21]","F","2","0","1"
"5928","(21,80]","F","1","0","1"
"5929","(21,80]","M","1","0","1"
"5930","(16,18]","M","1","1+","1"
"5931","(18,21]","F","2","0","1"
"5932","(16,18]","M","1","1+",NA
"5933","(18,21]","F","2","0","1"
"5934","(21,80]","F","3","0","1"
"5935","(21,80]","F","1","0","0"
"5936","(18,21]","F","2","0","1"
"5937","(21,80]","M","1","0","1"
"5938","(21,80]","F","1","0","0"
"5939","(21,80]","F","2","0","1"
"5940","(16,18]","F","1","0","1"
"5941","(21,80]","F","2","0","1"
"5942","(21,80]","F","2","0","1"
"5943","(21,80]","F","1","0","1"
"5944","(21,80]","F","1","0","1"
"5945","(16,18]","F","1","0","1"
"5946","(21,80]","M","2","0","1"
"5947","(18,21]","M","1","0","1"
"5948","(18,21]","F","2","0","1"
"5949","(21,80]","M","1","0","1"
"5950","(18,21]","F","1","0","1"
"5951","(21,80]","F","1","1+","1"
"5952","(18,21]","F","3","0","1"
"5953","(18,21]","M","2","1+","1"
"5954","(18,21]","M","1","0","0"
"5955","(16,18]","M","2","0","1"
"5956","(16,18]","F","1","0","1"
"5957","(16,18]","F","2","0","1"
"5958","(16,18]","F","1","0","1"
"5959","(21,80]","M","2","0","1"
"5960","(18,21]","F","3","0","0"
"5961","(18,21]","M","1","0","1"
"5962","(21,80]","F","3","0","1"
"5963","(21,80]","F","1","0","1"
"5964","(16,18]","F","1","0","1"
"5965","(18,21]","M","1","0","0"
"5966","(18,21]","F","3","0","1"
"5967","(16,18]","F","1","0","1"
"5968","(16,18]","M","1","0","1"
"5969","(21,80]","M","2","0","1"
"5970","(18,21]","F","1","0","0"
"5971","(18,21]","M","2","0","0"
"5972","(16,18]","M","1","0","1"
"5973","(18,21]","M","1","0","1"
"5974","(18,21]","F","2","0","1"
"5975","(16,18]","M","2","0","1"
"5976","(21,80]","F","1","1+","1"
"5977","(16,18]","M","1","0","1"
"5978","(18,21]","F","1","0","1"
"5979","(18,21]","F","2","0","1"
"5980","(21,80]","M","2","0","1"
"5981","(16,18]","M","3","0","1"
"5982","(21,80]","F","1","0","1"
"5983","(16,18]","M","2","0","1"
"5984","(21,80]","F","1","0","1"
"5985","(21,80]","F","1","0","1"
"5986","(18,21]","F","1","0","1"
"5987","(21,80]","F","1","0","1"
"5988","(18,21]","F","1","0","1"
"5989","(16,18]","M","1","0","1"
"5990","(21,80]","F","3","0","1"
"5991","(21,80]","M","2","0","1"
"5992","(21,80]","M","3","0","1"
"5993","(21,80]","F","1","0","1"
"5994","(16,18]","F","3","0","1"
"5995","(18,21]","F","2","0","1"
"5996","(16,18]","M","2","0","1"
"5997","(18,21]","F","2","0","1"
"5998","(21,80]","M","1","0","1"
"5999","(21,80]","F","1","0","1"
"6000","(16,18]","F","1","0","1"
"6001","(16,18]","M","1","1+","1"
"6002","(16,18]","F","1","0","1"
"6003","(16,18]","F","1","0","1"
"6004","(21,80]","F","3","0","1"
"6005","(21,80]","F","1","0","1"
"6006","(21,80]","F","2","0","1"
"6007","(16,18]","M","1","0","1"
"6008","(16,18]","M","2","0","1"
"6009","(16,18]","M","2","0","1"
"6010","(18,21]","M","3","0","1"
"6011","(21,80]","F","1","0","1"
"6012","(16,18]","M","2","0","1"
"6013","(18,21]","M","1","0","1"
"6014","(21,80]","F","1","0","1"
"6015","(21,80]","M","1","0","1"
"6016","(21,80]","F","3","0","0"
"6017","(16,18]","M","1","0","1"
"6018","(16,18]","M","3","0","1"
"6019","(18,21]","F","1","0","0"
"6020","(16,18]","M","1","0","1"
"6021","(16,18]","F","1","0","1"
"6022","(18,21]","M","1","0","1"
"6023","(16,18]","F","1","0","1"
"6024","(21,80]","F","1","0","1"
"6025","(21,80]","M","1","0","1"
"6026","(18,21]","M","1","0","0"
